# Created by WEAP: 12/14/2020 6:11:22 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_KIngs (301,056 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (46,690 ha),  1000 - 2000 m (61,276 ha),  2000 - 3000 m (96,982 ha),  3000 - 4000 m (95,816 ha),  4000 - 5000 m (292 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m
2010, 1, 159.6, 187.9, 217.4, 226.6, 215.2, 7.887, 2.851, -3.278, -7.681, -9.694, 2.68, 2.628, 2.563, 2.552, 2.558
2010, 2, 164, 191.5, 217.2, 226.3, 197.6, 9.015, 3.487, -2.71, -6.474, -8.092, 2, 2.028, 2.061, 2.091, 2.108
2010, 3, 66.42, 102.9, 122.8, 121.3, 98.9, 10.51, 5.128, -0.6229, -4.003, -5.417, 2.319, 2.385, 2.464, 2.535, 2.58
2010, 4, 135.9, 205.6, 243.4, 247.4, 217.4, 11.45, 5.789, 0.1367, -2.772, -3.842, 2.281, 2.321, 2.377, 2.422, 2.448
2010, 5, 15, 25.53, 31.35, 32.27, 27.91, 14.71, 8.991, 3.649, 1.094, 0.02322, 2.574, 2.669, 2.794, 2.877, 2.923
2010, 6, 0, 0, 0, 0, 0, 22.77, 17.37, 12.15, 9.892, 9.051, 2.671, 2.663, 2.663, 2.676, 2.691
2010, 7, 0.1009, 1.446, 3.933, 3.854, 3.133, 27.33, 22.04, 16.65, 14.13, 13.16, 2.219, 2.206, 2.197, 2.21, 2.223
2010, 8, 0.02224, 0.1466, 0.1534, 0.07651, 0.07605, 25.86, 20.44, 14.88, 11.93, 10.69, 1.873, 1.905, 1.948, 2.01, 2.056
2010, 9, 0.003583, 0.03439, 0.08476, 0.07466, 0.07356, 24.26, 18.83, 12.95, 9.63, 8.246, 1.189, 1.209, 1.244, 1.281, 1.307
2010, 10, 69.25, 86.83, 80.24, 81.59, 79.29, 17.5, 12.09, 6.509, 3.032, 1.385, 1.631, 1.697, 1.775, 1.843, 1.886
2010, 11, 103.8, 135.5, 154.1, 146, 119.1, 10.68, 5.377, -0.6747, -4.456, -6.105, 2.388, 2.443, 2.505, 2.571, 2.613
2010, 12, 372, 486, 627.7, 762.2, 750.7, 8.183, 3.22, -2.801, -6.765, -8.446, 2.237, 2.224, 2.209, 2.229, 2.251
2011, 1, 69.97, 82.3, 87.56, 84.08, 68.19, 7.318, 3.06, -2.541, -6.455, -8.057, 2.671, 2.639, 2.6, 2.59, 2.585
2011, 2, 116.6, 166, 199.1, 208.3, 182.3, 7.28, 1.895, -4.022, -7.479, -8.839, 2.377, 2.374, 2.375, 2.412, 2.444
2011, 3, 239, 327.5, 367, 384, 324.6, 9.515, 4.153, -1.247, -4.151, -5.276, 2.218, 2.237, 2.266, 2.298, 2.32
2011, 4, 26.3, 39.31, 49.26, 52.53, 41.02, 12.54, 7.052, 1.721, -0.9256, -1.976, 2.321, 2.382, 2.47, 2.513, 2.527
2011, 5, 56.08, 98.17, 133.7, 164.5, 151.3, 14.81, 9.149, 3.526, 0.4148, -0.6685, 2.724, 2.781, 2.86, 2.915, 2.945
2011, 6, 44.43, 46.21, 32.6, 26.23, 19.68, 19.16, 14.21, 9.453, 7.193, 6.308, 2.308, 2.32, 2.347, 2.371, 2.384
2011, 7, 2.794, 10.69, 22.79, 20.72, 18.15, 24.72, 19.52, 14.36, 11.79, 10.74, 2.107, 2.134, 2.174, 2.216, 2.244
2011, 8, 0.1075, 0.887, 1.791, 2.499, 3.119, 26.5, 21.19, 15.72, 12.8, 11.58, 1.712, 1.731, 1.765, 1.805, 1.834
2011, 9, 3.511, 10.08, 16.5, 16.29, 13.29, 25.13, 19.56, 13.72, 10.41, 8.914, 1.095, 1.101, 1.116, 1.134, 1.148
2011, 10, 53.53, 73.46, 91.83, 101.8, 96.27, 18.32, 13.05, 7.459, 4.022, 2.44, 1.519, 1.594, 1.685, 1.761, 1.808
2011, 11, 39.1, 54.4, 64.03, 62.55, 52.91, 9.97, 5.025, -0.9483, -5.091, -7.021, 1.98, 1.977, 1.974, 1.995, 2.015
2011, 12, 0.005751, 0.04545, 0.1431, 0.1631, 0.1417, 7.31, 2.785, -2.949, -7.186, -9.178, 3.031, 3.073, 3.115, 3.178, 3.221
2012, 1, 86.32, 126.6, 170.6, 199.2, 197.3, 8.922, 4.51, -1.19, -5.466, -7.507, 2.205, 2.215, 2.226, 2.256, 2.279
2012, 2, 40.04, 43.99, 47.04, 44.91, 37.19, 8.764, 3.68, -1.97, -5.477, -7.024, 2.255, 2.245, 2.243, 2.258, 2.269
2012, 3, 115.2, 158.2, 176.8, 180.3, 147.2, 10.82, 5.49, 0.0452, -2.997, -4.285, 2.191, 2.238, 2.299, 2.367, 2.414
2012, 4, 89.94, 120.1, 139.6, 140.2, 119.4, 14.1, 8.909, 3.545, 0.8675, -0.1676, 1.94, 1.99, 2.061, 2.112, 2.141
2012, 5, 2.563, 4.679, 3.933, 4.203, 3.328, 19.32, 13.95, 8.771, 6.339, 5.288, 2.452, 2.491, 2.549, 2.592, 2.617
2012, 6, 2.33, 5.464, 5.616, 4.258, 3.142, 22.83, 17.6, 12.58, 10.29, 9.33, 2.407, 2.409, 2.426, 2.455, 2.479
2012, 7, 0, 0, 0, 0, 0, 26.55, 21.16, 15.66, 12.81, 11.61, 1.954, 2.019, 2.096, 2.174, 2.227
2012, 8, 2.541, 3.972, 3.611, 4.847, 5.642, 28.68, 23.41, 17.87, 14.79, 13.42, 1.804, 1.844, 1.896, 1.947, 1.98
2012, 9, 0.1017, 0.2887, 0.3849, 0.6305, 0.7449, 25.92, 20.56, 14.79, 11.31, 9.639, 1.179, 1.251, 1.344, 1.407, 1.441
2012, 10, 14.48, 22.17, 28.32, 33.34, 34.84, 18.29, 12.99, 7.441, 4.155, 2.597, 1.583, 1.602, 1.63, 1.657, 1.674
2012, 11, 81.45, 107.2, 115.2, 109.4, 82.22, 12.55, 7.691, 1.906, -2.172, -4.075, 2.015, 1.989, 1.959, 1.974, 1.997
2012, 12, 155.8, 212.2, 262.8, 276.4, 235.5, 6.889, 1.746, -4.148, -7.998, -9.765, 2.273, 2.253, 2.227, 2.25, 2.278
2013, 1, 35.35, 52.5, 61.35, 59.47, 48.5, 6.545, 1.662, -4.302, -8, -9.461, 2.994, 3.004, 3.016, 3.043, 3.059
2013, 2, 31.71, 32.01, 33.53, 32.48, 26.6, 8.062, 2.962, -2.826, -6.246, -7.61, 1.872, 1.899, 1.934, 1.977, 2.005
2013, 3, 24.65, 41.09, 45.69, 46.25, 36.49, 13.33, 8.054, 2.472, -0.4931, -1.625, 1.805, 1.876, 1.965, 2.028, 2.062
2013, 4, 11.33, 17.17, 19.16, 19.45, 16.69, 15.88, 10.24, 4.831, 2.252, 1.229, 2.322, 2.393, 2.489, 2.551, 2.581
2013, 5, 8.026, 16.58, 27.5, 32.93, 33.22, 19.41, 13.83, 8.489, 6.168, 5.254, 2.696, 2.718, 2.753, 2.783, 2.802
2013, 6, 0.4805, 0.6161, 0.1841, 0.2487, 0.1047, 24.97, 19.54, 14.21, 11.92, 11.14, 2.41, 2.408, 2.414, 2.426, 2.437
2013, 7, 1.239, 6.128, 15.46, 29.8, 37.9, 28.74, 23.37, 17.72, 14.64, 13.43, 2.358, 2.375, 2.395, 2.423, 2.443
2013, 8, 0.6788, 3.348, 10.16, 21.8, 29.99, 26.23, 20.87, 15.29, 12.26, 11.04, 1.961, 1.991, 2.032, 2.087, 2.129
2013, 9, 4.229, 5.046, 5.804, 6.228, 5.35, 23.19, 17.9, 12.3, 9.167, 7.868, 1.802, 1.855, 1.925, 1.983, 2.022
2013, 10, 23.05, 29.98, 38.46, 53.45, 57.42, 17.3, 11.72, 5.536, 1.646, -0.09932, 1.921, 1.963, 2.014, 2.063, 2.093
2013, 11, 10.48, 11.44, 12.35, 11.57, 8.944, 12.85, 7.74, 1.66, -2.568, -4.493, 1.729, 1.732, 1.738, 1.762, 1.782
2013, 12, 21.66, 24.93, 28.35, 29.97, 23.64, 8.307, 3.679, -2.602, -6.834, -8.566, 3.057, 3.046, 3.027, 3.038, 3.048
