# Created by WEAP: 2/19/2020 9:43:41 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Wind (5,113,433 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (6,335 ha),  1000 - 2000 m (3,263,492 ha),  2000 - 3000 m (1,446,327 ha),  3000 - 4000 m (397,201 ha),  4000 - 5000 m (78 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, T_mean[C]:Elevation 4000 to 5000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 4000 to 5000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 4000 to 5000 m
2001, 7, 23.03, 21.86, 16.98, 13.45, 11.17, 24.6, 23.09, 31.27, 34.41, 35.15, 2.338, 2.409, 2.375, 2.398, 2.564
2001, 8, 23.94, 21.83, 17.03, 13.58, 11.17, 1.838, 5.106, 10.57, 14.64, 18.42, 2.593, 2.365, 2.271, 2.203, 2.188
2001, 9, 17.62, 16.17, 11.77, 8.59, 6.465, 27.65, 28.32, 37.64, 41.49, 41.04, 3.17, 2.779, 2.662, 2.573, 2.522
2001, 10, 9.321, 8.107, 4.312, 1.582, -0.09012, 17.22, 8.335, 10.15, 9.423, 10.58, 4.748, 4.424, 4.218, 4.054, 3.886
2001, 11, 5.171, 3.744, 0.0007845, -2.83, -4.931, 8.794, 6.323, 11.05, 12.26, 18.78, 4.103, 3.416, 3.198, 2.997, 2.736
2001, 12, -2.046, -3.404, -6.687, -9.54, -11.92, 5.082, 3.667, 8.178, 11.44, 14.66, 4.866, 4.368, 4.05, 3.768, 3.431
2002, 1, -2.046, -2.986, -6.005, -8.621, -10.91, 8.264, 5.302, 9.888, 13.18, 16.46, 5.477, 4.784, 4.427, 4.108, 3.705
2002, 2, 0.6603, -1.81, -6.06, -9.585, -12.76, 4.912, 3.282, 7.46, 9.707, 10.81, 5.426, 4.708, 4.341, 4.011, 3.603
2002, 3, -4.212, -4.195, -8.426, -11.24, -12.73, 6.937, 7.233, 14.41, 17.86, 21.06, 3.848, 3.786, 3.643, 3.54, 3.449
2002, 4, 4.991, 4.368, 0.1477, -2.821, -4.527, 45.41, 25.7, 28.05, 27.05, 24.41, 3.933, 3.606, 3.379, 3.205, 3.013
2002, 5, 11.13, 9.891, 5.849, 2.924, 1.221, 24.52, 26.19, 32.53, 35.09, 34.03, 3.882, 3.54, 3.329, 3.167, 3.001
2002, 6, 18.34, 16.97, 12.26, 8.895, 6.767, 42.39, 24.41, 38.23, 44.02, 39.29, 3.119, 2.865, 2.757, 2.693, 2.672
2002, 7, 24.66, 22.73, 17.89, 14.42, 12.18, 13.09, 23.02, 32.43, 34.24, 33.45, 3.034, 2.707, 2.591, 2.5, 2.408
2002, 8, 19.07, 17.72, 12.92, 9.564, 7.608, 20.98, 11.81, 16.8, 16.49, 13.3, 3.237, 3.02, 2.913, 2.848, 2.847
2002, 9, 16.36, 14.94, 10.51, 7.352, 5.288, 35.04, 19.69, 24.27, 24.22, 22.15, 3.102, 2.914, 2.84, 2.794, 2.778
2002, 10, 5.171, 3.97, 0.2615, -2.484, -4.292, 24.43, 17.26, 20.8, 23.34, 23.72, 3.645, 3.288, 3.08, 2.888, 2.618
2002, 11, 4.089, 1.888, -2.041, -5.156, -7.586, 1.813, 5.663, 13.84, 18.33, 21.02, 5.511, 4.472, 4.04, 3.628, 3.07
2002, 12, -0.06148, -1.688, -4.398, -6.844, -8.897, 7.143, 3.449, 5.46, 6.558, 7.288, 4.781, 4.216, 3.91, 3.642, 3.326
2003, 1, -0.2419, -0.1899, -2.957, -5.257, -6.947, 8.162, 7.774, 16.46, 21.13, 23.61, 4.731, 4.323, 4.013, 3.737, 3.404
2003, 2, -3.67, -5.403, -8.485, -11.03, -13.13, 18.55, 12.45, 23.16, 29.6, 33.49, 4.052, 3.618, 3.371, 3.154, 2.886
2003, 3, 1.202, 0.6774, -3.567, -6.471, -8.023, 16.9, 13.02, 23.08, 26.8, 27.66, 4.425, 4.516, 4.322, 4.192, 4.069
2003, 4, 9.502, 7.644, 2.872, -0.5417, -2.645, 34.71, 25.56, 38.89, 43.02, 40.47, 3.102, 3.122, 2.925, 2.804, 2.733
2003, 5, 12.57, 11.11, 6.949, 3.997, 2.229, 46.86, 30.93, 32.8, 31.95, 30.33, 3.305, 2.978, 2.813, 2.699, 2.603
2003, 6, 17.44, 15.36, 11.06, 7.966, 5.96, 42.59, 38.31, 44.79, 45.52, 42.24, 3, 2.767, 2.665, 2.589, 2.54
2003, 7, 25.38, 23.31, 18.55, 15.19, 12.85, 0.6511, 5.012, 7.571, 9.588, 11.56, 2.813, 2.417, 2.277, 2.177, 2.152
2003, 8, 24.84, 22.59, 17.77, 14.3, 11.88, 1.907, 11.83, 22.18, 28.58, 33.35, 3.068, 2.72, 2.598, 2.495, 2.423
2003, 9, 15.82, 14.07, 9.798, 6.716, 4.481, 6.731, 15, 18.63, 22.55, 32.16, 3.492, 3.119, 2.98, 2.857, 2.7
2003, 10, 12.21, 10.7, 6.706, 3.738, 1.759, 30.43, 13.9, 15.65, 17.12, 16.09, 4.255, 3.74, 3.539, 3.367, 3.157
2003, 11, -0.7832, -1.799, -5.307, -7.992, -9.939, 8.211, 4.035, 6.771, 7.724, 9.28, 4.917, 4.205, 3.919, 3.659, 3.299
2003, 12, -0.7832, -1.36, -4.161, -6.465, -8.259, 15.98, 13.31, 23.97, 30.75, 37.69, 4.68, 4.373, 4.07, 3.818, 3.533
2004, 1, -4.933, -5.17, -8.344, -10.98, -12.83, 7.181, 2.438, 7.581, 10.54, 12.23, 4.578, 4.314, 4.005, 3.735, 3.377
2004, 2, -0.2419, -2.113, -5.888, -8.994, -11.59, 13.49, 14.35, 27.52, 35.96, 43.28, 4.12, 3.638, 3.357, 3.114, 2.826
2004, 3, 6.976, 4.586, 0.1956, -3.103, -5.603, 4.843, 1.955, 3.268, 2.312, 0, 4.578, 4.1, 3.805, 3.543, 3.223
2004, 4, 10.04, 7.649, 3.236, 0.02042, -2.107, 32.62, 32.77, 36.91, 45.34, 61.06, 3.288, 3.242, 3.052, 2.936, 2.898
2004, 5, 11.85, 10.59, 6.511, 3.497, 1.725, 28.97, 17.99, 25.22, 28.2, 27.59, 3.645, 3.475, 3.314, 3.217, 3.196
2004, 6, 16.36, 14.99, 10.63, 7.421, 5.288, 48.73, 35.83, 39.89, 41.84, 42.35, 3.339, 2.994, 2.862, 2.757, 2.648
2004, 7, 21.95, 20.05, 15.43, 12.11, 9.826, 45.91, 36.48, 38.25, 35.36, 29.69, 2.576, 2.497, 2.405, 2.345, 2.311
2004, 8, 20.15, 18.16, 13.5, 10.19, 7.977, 9.324, 35.11, 64.72, 84.92, 96.83, 3.017, 2.752, 2.659, 2.593, 2.54
2004, 9, 15.82, 14.3, 9.769, 6.484, 4.28, 32.43, 28.35, 38.53, 41.5, 40.06, 2.813, 2.826, 2.762, 2.737, 2.787
2004, 10, 9.682, 8.567, 4.615, 1.738, -0.09012, 37.89, 11.16, 16.19, 19.26, 25.85, 3.39, 3.328, 3.218, 3.147, 3.112
2004, 11, 4.269, 2.109, -1.764, -4.733, -6.947, 2.063, 2.684, 6.846, 10.07, 13.05, 4.323, 3.557, 3.248, 2.967, 2.606
2004, 12, 0.2994, -0.3829, -3.46, -6.115, -8.225, 6.849, 3.983, 8.597, 11.3, 12.77, 5.681, 4.982, 4.597, 4.252, 3.828
2005, 1, -5.836, -4.615, -7.784, -10.31, -11.99, 5.151, 10.36, 24.4, 35.05, 44.16, 3.916, 3.727, 3.519, 3.358, 3.181
2005, 2, 1.923, -0.125, -4.09, -7.199, -9.637, 0, 2.011, 3.314, 3.927, 4.878, 3.967, 3.272, 2.988, 2.735, 2.42
2005, 3, 5.171, 2.966, -1.515, -4.777, -6.813, 15.39, 10.83, 21.57, 27.4, 31.06, 4.51, 3.954, 3.69, 3.465, 3.199
2005, 4, 8.6, 6.497, 1.943, -1.314, -3.485, 68.32, 37.63, 39.84, 37.75, 32.85, 4.188, 3.602, 3.322, 3.09, 2.835
2005, 5, 11.49, 9.942, 5.829, 2.822, 1.053, 41.04, 60.67, 70.64, 69.05, 66.27, 3.339, 3.008, 2.864, 2.756, 2.663
2005, 6, 17.44, 15.49, 10.77, 7.285, 4.952, 66.82, 37.92, 51.28, 53.9, 48.3, 3.203, 3.185, 3.132, 3.125, 3.193
2005, 7, 23.58, 21.71, 16.84, 13.4, 11.17, 35.58, 21.13, 18.13, 13.42, 7.034, 2.864, 2.557, 2.477, 2.412, 2.359
2005, 8, 21.05, 19.07, 14.29, 10.97, 8.784, 10.19, 12.69, 18.19, 19.87, 21.43, 2.762, 2.479, 2.381, 2.305, 2.254
2005, 9, 16.9, 15.18, 10.63, 7.344, 5.12, 22.84, 13.64, 16.48, 17.04, 15.89, 3.153, 2.838, 2.732, 2.661, 2.6
2005, 10, 10.4, 8.873, 4.839, 1.796, -0.2582, 44.23, 29.15, 37.73, 40.09, 37.59, 3.424, 3.094, 2.93, 2.796, 2.666
2005, 11, 4.63, 3.179, -0.8543, -3.947, -6.141, 33.08, 6.668, 12.91, 9.321, 0, 5.341, 4.709, 4.353, 4.053, 3.729
2005, 12, -3.49, -4.245, -7.277, -9.807, -11.65, 9.538, 7.82, 16.55, 21.55, 24.61, 5.274, 4.791, 4.46, 4.175, 3.852
2006, 1, 4.269, 2.513, -0.6476, -3.353, -5.704, 2.662, 2.976, 7.907, 11.6, 15.85, 5.833, 5.202, 4.85, 4.551, 4.187
2006, 2, -0.7832, -2.566, -6.219, -9.182, -11.62, 3.731, 5.919, 16.44, 24.07, 29.99, 5.375, 4.896, 4.526, 4.199, 3.789
2006, 3, 1.923, 0.5145, -3.96, -7.269, -9.368, 53.79, 20.86, 27.79, 28, 24.55, 3.865, 3.639, 3.429, 3.265, 3.091
2006, 4, 9.682, 7.86, 3.362, 0.1037, -1.972, 40.26, 28.05, 45.96, 54.66, 55.26, 3.95, 3.604, 3.346, 3.157, 2.995
2006, 5, 14.37, 12.49, 8.176, 4.965, 2.902, 28.59, 15.6, 19.63, 19.96, 17.52, 3.39, 3.141, 2.97, 2.863, 2.808
2006, 6, 19.97, 18.46, 13.72, 10.28, 8.112, 19.31, 7.601, 10.71, 8.411, 0, 3.203, 2.786, 2.692, 2.63, 2.594
2006, 7, 25.56, 23.5, 18.77, 15.32, 13.02, 7.975, 5.893, 7.028, 7.448, 7.239, 2.711, 2.375, 2.243, 2.13, 2.043
2006, 8, 21.77, 20.04, 15.17, 11.67, 9.322, 11.59, 7.818, 10.33, 11.66, 13.33, 2.813, 2.516, 2.372, 2.266, 2.233
2006, 9, 16, 13.88, 9.435, 6.166, 3.776, 37.06, 26.03, 32.38, 34.56, 34.44, 3.645, 3.164, 2.981, 2.826, 2.682
2006, 10, 7.337, 6.417, 2.509, -0.4659, -2.443, 26, 16.74, 23.29, 25.87, 25.74, 4.086, 3.834, 3.597, 3.403, 3.223
2006, 11, 2.104, 0.8231, -2.834, -5.598, -7.452, 18.13, 7.791, 10.26, 7.392, 0, 5.121, 4.466, 4.195, 3.963, 3.645
2006, 12, -3.49, -4.198, -7.152, -9.607, -11.45, 16.69, 11.36, 21.16, 26.43, 29.23, 5.307, 4.456, 4.073, 3.731, 3.302
2007, 1, -4.572, -7.098, -10.17, -12.57, -13.64, 10.94, 10.54, 23.14, 30.91, 32.95, 5.647, 4.523, 4.113, 3.724, 3.217
2007, 2, -2.768, -2.641, -5.495, -7.57, -8.225, 17.63, 9.94, 17.32, 19.98, 20.94, 4.51, 4.529, 4.311, 4.155, 4.021
2007, 3, 6.615, 4.717, 0.3017, -2.736, -4.393, 44.58, 23.68, 29.07, 29.04, 28.66, 4.9, 4.135, 3.767, 3.446, 3.046
2007, 4, 7.337, 5.936, 1.765, -1.108, -2.376, 32.3, 20.34, 26.88, 27.35, 26.01, 3.22, 3.155, 2.991, 2.881, 2.784
2007, 5, 13.83, 12.2, 8.059, 5.15, 3.843, 76.43, 31.58, 34.96, 33.26, 29.65, 3.475, 3.257, 3.107, 3.001, 2.974
2007, 6, 19.43, 17.87, 13.31, 10.22, 8.717, 90.32, 34.72, 35.61, 31.98, 20.69, 3.203, 2.899, 2.769, 2.669, 2.597
2007, 7, 26.1, 23.64, 18.99, 15.97, 15.17, 9.145, 29.15, 36.65, 39.08, 41.17, 2.864, 2.492, 2.315, 2.178, 2.086
2007, 8, 22.13, 20.34, 15.51, 12.13, 10.1, 0, 17.22, 33.81, 42.44, 45.19, 2.949, 2.757, 2.671, 2.625, 2.651
2007, 9, 16.36, 14.47, 9.899, 6.688, 4.885, 0, 8.47, 20.04, 26, 31.86, 3.458, 3.166, 3.055, 2.971, 2.898
2007, 10, 10.22, 8.389, 4.142, 1.206, -0.3253, 53.35, 38.41, 36.3, 36.41, 44.95, 4.408, 3.805, 3.58, 3.384, 3.178
2007, 11, 3.367, 2.177, -1.351, -3.971, -5.468, 7.176, 1.383, 6.293, 6.265, 0, 5.036, 4.252, 3.967, 3.709, 3.347
2007, 12, -2.768, -5.462, -8.073, -10.32, -11.82, 15.98, 18.45, 27.1, 31.73, 34.08, 5.206, 4.66, 4.365, 4.109, 3.795
2008, 1, -4.392, -6.629, -9.936, -12.86, -15.45, 16.33, 5.509, 19.28, 28.47, 41.07, 5.477, 5.16, 4.868, 4.62, 4.319
2008, 2, -0.4224, -1.544, -5.531, -8.476, -10.65, 3.349, 4.702, 14.68, 20.97, 25.58, 4.917, 4.666, 4.352, 4.089, 3.765
2008, 3, 2.465, -0.2196, -4.985, -8.361, -10.41, 10.68, 12.72, 21.69, 25.48, 26.36, 4.34, 4.096, 3.883, 3.726, 3.557
2008, 4, 6.434, 3.743, -0.944, -4.25, -6.208, 9.832, 16.61, 23.27, 24.12, 21.35, 4.035, 3.844, 3.616, 3.445, 3.244
2008, 5, 12.21, 9.721, 5.471, 2.47, 0.8512, 112.6, 101.6, 103.1, 101.2, 95, 4.188, 3.671, 3.393, 3.15, 2.883
2008, 6, 17.44, 15.17, 10.59, 7.367, 5.557, 22.08, 15.56, 23.59, 25.91, 26.36, 3.475, 3.164, 3.09, 3.047, 3.022
2008, 7, 23.22, 21.26, 16.5, 13.25, 11.57, 0, 8.517, 11.76, 12.77, 13.08, 2.762, 2.437, 2.375, 2.326, 2.296
2008, 8, 22.13, 20.06, 15.27, 12, 10.23, 0, 13.37, 22.89, 27.75, 31.18, 2.898, 2.579, 2.507, 2.452, 2.432
2008, 9, 14.37, 12.68, 8.338, 5.362, 4.011, 51.94, 32.95, 35.17, 34.75, 31.62, 2.813, 2.594, 2.501, 2.431, 2.359
2008, 10, 9.502, 7.442, 3.492, 0.7302, -0.3589, 39.19, 21.16, 30.53, 34.85, 38.46, 4.374, 3.787, 3.557, 3.34, 3.028
2008, 11, 6.434, 4.213, 0.3451, -2.422, -3.485, 10.13, 5.432, 13.26, 17.44, 16.72, 5.104, 4.644, 4.288, 3.979, 3.615
2008, 12, -6.557, -5.737, -7.999, -9.68, -10.17, 21.58, 9.159, 19.59, 25.36, 29.3, 5.104, 4.818, 4.544, 4.323, 4.06
2009, 1, -4.572, -5.291, -8.197, -10.61, -12.33, 14.09, 10.29, 24.02, 30.97, 34.28, 6.19, 5.463, 5.034, 4.645, 4.178
2009, 2, -1.505, -3.044, -6.586, -9.374, -11.62, 5.231, 1.882, 10.04, 15.12, 18.81, 4.222, 3.955, 3.719, 3.523, 3.32
2009, 3, 2.826, 0.9488, -3.329, -6.424, -8.46, 25.86, 18.28, 29.71, 35.26, 38.21, 4.306, 4.157, 3.97, 3.838, 3.735
2009, 4, 9.321, 7.12, 2.701, -0.481, -2.611, 37.33, 44.64, 53.26, 57.01, 56.43, 3.696, 3.449, 3.267, 3.131, 3.04
2009, 5, 12.75, 10.62, 6.391, 3.277, 1.254, 9.678, 12.53, 18.12, 20.05, 22.75, 3.899, 3.378, 3.196, 3.046, 2.895
2009, 6, 19.07, 16.91, 12.36, 9.054, 6.801, 53.89, 58.75, 74.7, 85.63, 103.7, 3.102, 2.841, 2.732, 2.653, 2.603
2009, 7, 23.03, 20.83, 16.1, 12.68, 10.16, 15.68, 26.88, 34.46, 37.7, 42.66, 2.745, 2.502, 2.443, 2.405, 2.432
2009, 8, 22.49, 20.51, 15.75, 12.37, 10.16, 33.91, 29.66, 36.3, 37.79, 35.11, 3.102, 2.628, 2.536, 2.461, 2.42
2009, 9, 16.72, 15.02, 10.62, 7.468, 5.456, 0, 6.299, 4.485, 2.975, 0, 3.526, 3.214, 3.068, 2.945, 2.847
2009, 10, 11.49, 9.738, 5.638, 2.581, 0.5822, 26.82, 20.97, 25.06, 25.76, 23.38, 4.34, 3.825, 3.626, 3.45, 3.244
2009, 11, 2.645, 1.377, -2.278, -5.028, -6.779, 0, 1.257, 9.157, 13.19, 12.85, 4.781, 3.926, 3.639, 3.383, 3.058
2009, 12, -0.9637, -1.665, -4.488, -6.821, -8.595, 9.95, 8.325, 18.08, 23.24, 25.32, 4.374, 4.093, 3.809, 3.566, 3.308
2010, 1, -4.572, -5.233, -8.131, -10.59, -12.16, 15.35, 11.45, 24.13, 31.79, 34.36, 4.272, 3.912, 3.66, 3.446, 3.202
2010, 2, 0.2994, -0.9104, -4.402, -7.116, -9.132, 7.67, 6.637, 15.81, 21.5, 25.89, 3.322, 3.174, 2.973, 2.806, 2.627
2010, 3, -0.2419, -1.447, -5.798, -8.906, -10.81, 6.277, 12.34, 25.19, 31.67, 36.42, 3.899, 3.533, 3.31, 3.121, 2.913
2010, 4, 8.419, 6.186, 1.763, -1.397, -3.317, 31.5, 31.37, 41.28, 45.45, 47.88, 4.527, 3.961, 3.79, 3.657, 3.527
2010, 5, 12.57, 10.93, 6.808, 3.725, 1.759, 71.79, 71.36, 73.68, 72.1, 64.86, 4.137, 3.823, 3.622, 3.474, 3.371
2010, 6, 18.16, 16.31, 11.75, 8.444, 6.297, 102.1, 61.78, 63.83, 59.19, 46.73, 3.407, 3.223, 3.127, 3.078, 3.094
2010, 7, 22.31, 20.29, 15.48, 12.06, 9.826, 33.17, 14.58, 18.01, 19.2, 21.64, 3.068, 2.891, 2.821, 2.781, 2.823
2010, 8, 21.23, 19.29, 14.53, 11.16, 8.986, 49.87, 15.91, 23.83, 28.01, 27.52, 3.017, 2.984, 2.948, 2.944, 3.031
2010, 9, 16, 14.6, 10.19, 7.023, 4.952, 14.99, 6.273, 12.21, 13.6, 11.67, 3.56, 3.297, 3.177, 3.088, 3.04
2010, 10, 10.95, 9.318, 5.287, 2.302, 0.2796, 0, 4.697, 6.715, 8.573, 13.3, 3.95, 3.601, 3.419, 3.273, 3.148
2010, 11, 2.465, 0.8479, -2.899, -5.736, -7.62, 29.62, 11.57, 12.61, 8.159, 0, 4.629, 4.287, 4.059, 3.88, 3.72
2010, 12, -3.129, -3.803, -6.825, -9.361, -11.32, 14.58, 12.99, 23.64, 29.25, 33.03, 4.527, 4.148, 3.909, 3.71, 3.473
